"Kernel Name","glibc_exp_mod_myexp_",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7c758727a1a0","      STL [R1+0x44], R24 ","1","1","1","2833","79360","79360","28","28","0","Local","Store","32","0","0","0","0","0","0","0","0","10698","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7c758727a1b0","      STL [R1+0x40], R23 ","10","9","10","2833","79360","79360","28","28","0","Local","Store","32","0","0","0","0","0","0","0","0","10698","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"0x7c758727a1c0","      STL [R1+0x3c], R22 ","7","7","7","2833","79360","79360","28","28","0","Local","Store","32","0","0","0","0","0","0","0","0","10698","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"0x7c758727a1d0","      STL [R1+0x38], R21 ","6","5","6","2833","79360","79360","28","28","0","Local","Store","32","0","0","0","0","0","0","0","0","10698","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"0x7c758727a1e0","      STL [R1+0x34], R20 ","5","4","5","2833","79360","79360","28","28","0","Local","Store","32","0","0","0","0","0","0","0","0","10698","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7c758727a1f0","      STL [R1+0x30], R19 ","2","2","2","2833","79360","79360","28","28","0","Local","Store","32","0","0","0","0","0","0","0","0","10698","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7c758727a200","      STL [R1+0x2c], R18 ","3","3","3","2833","79360","79360","28","28","0","Local","Store","32","0","0","0","0","0","0","0","0","10698","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7c758727a210","      STL [R1+0x28], R17 ","4","4","4","2833","79360","79360","28","28","0","Local","Store","32","0","0","0","0","0","0","0","0","10698","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7c758727a220","      STL [R1+0x24], R16 ","6","4","6","2833","79360","79360","28","28","0","Local","Store","32","0","0","0","0","0","0","0","0","10698","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7c758727a230","      STL [R1+0x20], R2 ","2","1","2","2833","79360","79360","28","28","0","Local","Store","32","0","0","0","0","0","0","0","0","10698","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7c758727a240","      STL [R1+0x58], R29 ","2","0","2","2833","79360","79360","28","28","0","Local","Store","32","0","0","0","0","0","0","0","0","10698","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a250","      BMOV.32.CLEAR R16, B7 ","3","1","3","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a260","      STL [R1+0x54], R28 ","4","2","4","2833","79360","79360","28","28","0","Local","Store","32","0","0","0","0","0","0","0","0","10698","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7c758727a270","      BMOV.32.CLEAR R2, B6 ","2","0","2","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a280","      IMAD.MOV.U32 R29, RZ, RZ, R5 ","3","1","3","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a290","      MOV R28, R4 ","9","7","9","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a2a0","      IMAD.MOV.U32 R4, RZ, RZ, R28 ","4","4","4","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2"
"0x7c758727a2b0","      MOV R20, 0x0 ","0","0","0","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a2c0","      IMAD.MOV.U32 R5, RZ, RZ, R29 ","3","0","3","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a2d0","      MOV R21, 0x0 ","2","0","2","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a2e0","      CALL.ABS.NOINC 0x0 ","2","1","2","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7c758727a2f0","      LOP3.LUT R0, R5, 0x7fffffff, RZ, 0xc0, !PT ","15","13","15","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","8","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","8"
"0x7c758727a300","      BSSY B7, 0x7c758727ccb0 ","2","1","2","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0x7c758727a310","      ISETP.GT.U32.AND P0, PT, R0, 0x3e4fffff, PT ","7","6","7","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"0x7c758727a320","      ISETP.GT.U32.AND.EX P0, PT, RZ, RZ, PT, P0 ","6","6","6","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"0x7c758727a330","@P0   BRA 0x7c758727a370 ","16","15","16","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"0x7c758727a340","      ULDC.64 UR4, c[0x0][0x118] ","4","4","4","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7c758727a350","      LD.E.64 R4, [R28.64] ","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a360","      BRA 0x7c758727cca0 ","0","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a370","      ISETP.GT.U32.AND P0, PT, R0, 0x3feb5fff, PT ","6","6","6","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"0x7c758727a380","      IADD3 R24, P1, R1, c[0x0][0x20], RZ ","5","3","5","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1"
"0x7c758727a390","      ISETP.GT.U32.AND.EX P0, PT, RZ, RZ, PT, P0 ","2","1","2","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7c758727a3a0","      IMAD.X R23, RZ, RZ, c[0x0][0x24], P1 ","3","3","3","2833","79360","79360","28","28","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7c758727a3b0","@P0   BRA 0x7c758727a7f0 ","4","2","4","2833","79360","57806","28","20","114","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7c758727a3c0","      ULDC.64 UR4, c[0x0][0x118] ","8","6","8","717","21554","21554","30","30","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"0x7c758727a3d0","      LD.E.64 R28, [R28.64] ","0","0","0","717","21554","21554","30","30","0","Local","Load","64","0","0","0","0","0","0","0","0","5550","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a3e0","      DSETP.GEU.AND P0, PT, |R28|, c[0x2][0x2c8], PT ","6","6","6","717","21554","21554","30","30","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a3f0","@!P0  BRA 0x7c758727a6f0 ","20","20","20","717","21554","1999","30","2","1","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","5"
"0x7c758727a400","      DADD R6, |R28|, 5.27765581332480000000e+13 ","2","2","2","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7c758727a410","      MOV R20, 0x0 ","1","0","1","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a420","      MOV R21, 0x0 ","0","0","0","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a430","      DSETP.GTU.AND P0, PT, R28, RZ, PT ","1","0","1","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a440","      STL.64 [R1+0x10], R6 ","10","10","10","655","19555","19555","29","29","0","Local","Store","64","0","0","0","0","0","0","0","0","5052","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0"
"0x7c758727a450","      DADD R4, R6, -5.27765581332480000000e+13 ","0","0","0","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a460","      DADD R12, |R28|, -R4 ","14","14","14","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","1"
"0x7c758727a470","      DMUL R14, R12, R12 ","16","16","16","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","3"
"0x7c758727a480","      DMUL R10, R14, c[0x2][0x2e0] ","15","15","15","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0"
"0x7c758727a490","      DMUL R4, R14, c[0x2][0x2d0] ","0","0","0","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a4a0","      DADD R10, R10, c[0x2][0x2e8] ","16","16","16","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","2"
"0x7c758727a4b0","      DMUL R8, R12, R14 ","0","0","0","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a4c0","      DADD R4, R4, c[0x2][0x2d8] ","4","3","4","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2"
"0x7c758727a4d0","      DMUL R32, R14, R10 ","12","12","12","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0"
"0x7c758727a4e0","      FSEL R11, -RZ, RZ, !P0 ","6","6","6","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0"
"0x7c758727a4f0","      IMAD.MOV.U32 R10, RZ, RZ, RZ ","0","0","0","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7c758727a500","      DMUL R4, R4, R8 ","7","6","7","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0"
"0x7c758727a510","      DADD R8, R32, 0.5 ","13","13","13","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","1"
"0x7c758727a520","      DADD R4, R10, R4 ","9","9","9","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0"
"0x7c758727a530","      DMUL R8, R14, R8 ","5","5","5","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0"
"0x7c758727a540","      DMUL R10, R10, R12 ","1","1","1","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7c758727a550","      DADD R18, R12, R4 ","10","10","10","655","19555","19555","29","29","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","1"
